,<b>Team</b>,<b>Points</b>
1,BELGIUM,13
2,DENMARK,5
3,DENMARK,5
4,DENMARK,5
5,DENMARK,5
6,<span style="color: silver;"><b>FRANCE</b></span>,106
7,NETHERLANDS,43
8,NETHERLANDS,43
9,NETHERLANDS,43
10,NETHERLANDS,43
